student_id,age,entrance_score,board_percentage,extracurricular_score,admission_probability,Topsis Score,Rank
18215.0,19,0,58.98,2,0.101,0.07568631966365987,23839
18216.0,18,173,74.23,1,0.31,0.2805098034781051,9387
18217.0,18,0,93.41,9,0.478,0.31255528070098826,6449
18218.0,20,0,89.14,8,0.429,0.28713115545196155,8710
18219.0,20,171,82.92,8,0.499,0.40557772405534837,2282
18220.0,18,96,57.2,5,0.207,0.22098899930199556,15204
18221.0,19,0,78.0,2,0.239,0.13459917104831037,21654
18222.0,20,0,63.03,6,0.203,0.19341687284821227,17551
18223.0,17,188,71.52,6,0.391,0.3678669142969935,3405
18224.0,18,29,57.83,6,0.185,0.19617360155302238,17329
18225.0,19,0,76.77,1,0.212,0.11278315071731967,22622
18226.0,18,176,75.2,8,0.446,0.395712000933368,2541
18227.0,20,45,58.44,2,0.127,0.10599103150838671,22886
18228.0,18,5,51.02,9,0.174,0.25005345203241336,12558
18229.0,17,239,71.34,1,0.334,0.35927278119380934,3749
18230.0,18,66,63.5,0,0.142,0.10917270193018394,22754
18231.0,18,68,66.61,1,0.184,0.1305823536514182,21855
18232.0,20,36,88.85,5,0.397,0.24778670515801926,12785
18233.0,17,147,59.09,7,0.292,0.3180542006784563,6051
18234.0,17,0,58.65,6,0.171,0.18498245121690787,18238
18235.0,17,0,74.25,5,0.266,0.18976092049494547,17820
18236.0,19,113,87.42,10,0.529,0.39177557633025034,2640
18237.0,20,0,78.71,2,0.244,0.1384766834290551,21463
18238.0,19,42,95.24,7,0.483,0.3040288441319084,7162
18239.0,20,155,87.44,9,0.539,0.4135197935120576,2112
18240.0,20,149,71.55,7,0.383,0.34382387744008025,4384
18241.0,19,0,67.59,4,0.2,0.15027355586534333,20840
18242.0,19,0,94.22,3,0.375,0.20619414466508101,16497
18243.0,17,194,99.34,5,0.579,0.4162112647361307,2061
18244.0,20,0,81.63,9,0.393,0.2920534199232144,8242
18245.0,20,0,85.15,7,0.382,0.259594872144666,11554
18246.0,20,0,71.85,2,0.195,0.11551912143204955,22527
18247.0,20,0,79.67,1,0.233,0.12546621126556465,22093
18248.0,18,110,82.81,9,0.475,0.364327509781647,3548
18249.0,17,51,99.53,3,0.449,0.2523646691156992,12276
18250.0,20,0,68.16,6,0.24,0.20245872055502107,16831
18251.0,18,0,79.39,8,0.358,0.2673386353612617,10763
18252.0,20,119,50.97,2,0.123,0.18088067528801635,18581
18253.0,19,19,95.15,8,0.485,0.3082041881231483,6784
18254.0,18,142,99.0,2,0.487,0.3186370925594895,6002
18255.0,18,84,79.42,5,0.36,0.25824452159031336,11692
18256.0,19,0,70.01,5,0.236,0.18107046391346604,18568
18257.0,18,157,90.6,8,0.545,0.4052374356128567,2290
18258.0,18,0,53.2,4,0.095,0.12404057684454145,22175
18259.0,17,57,80.04,3,0.311,0.19658874620578196,17298
18260.0,19,0,67.8,3,0.183,0.12495931647073538,22130
18261.0,17,276,59.72,7,0.383,0.46902940739213733,1399
18262.0,17,0,56.78,1,0.067,0.03817184984390888,24657
18263.0,17,0,87.47,9,0.435,0.30150891022131565,7409
18264.0,19,0,76.71,0,0.194,0.10115446650945593,23060
18265.0,17,258,96.09,6,0.617,0.4965633359297899,1263
18266.0,18,0,78.04,4,0.276,0.17672568238775066,18985
18267.0,17,204,55.96,5,0.271,0.3416470545425992,4462
18268.0,19,132,68.12,2,0.256,0.22747388482091352,14618
18269.0,17,8,66.96,5,0.219,0.1766431829458044,18989
18270.0,17,0,72.96,1,0.184,0.09618544706408742,23260
18271.0,18,179,71.28,10,0.456,0.4241019341471531,1918
18272.0,19,0,54.63,2,0.069,0.06818164363517255,24060
18273.0,17,154,74.18,2,0.315,0.2684053075577147,10666
18274.0,18,0,83.13,6,0.349,0.2334619389046782,14034
18275.0,20,161,50.91,8,0.26,0.3401411928031644,4532
18276.0,19,0,51.39,6,0.119,0.17755743969762536,18904
18277.0,20,0,80.85,6,0.332,0.22921442363800693,14457
18278.0,18,152,78.76,4,0.383,0.3079629981255606,6801
18279.0,20,0,83.22,7,0.368,0.2555004636828317,11971
18280.0,17,73,84.49,9,0.463,0.3387630693215618,4630
18281.0,19,194,92.15,0,0.436,0.3377708957643233,4693
18282.0,18,0,71.9,0,0.159,0.08013640888298358,23736
18283.0,17,150,87.21,3,0.425,0.31037959995971093,6604
18284.0,20,0,58.26,4,0.132,0.13311845899955405,21725
18285.0,19,35,50.44,7,0.151,0.2154815175292546,15696
18286.0,17,0,58.77,9,0.227,0.2563959838376832,11875
18287.0,17,56,86.31,0,0.301,0.1733705579065911,19241
18288.0,19,0,94.89,7,0.453,0.28038525872821196,9401
18289.0,19,39,55.05,7,0.19,0.22340727234673283,15000
18290.0,17,150,72.27,6,0.371,0.3267365854032621,5354
18291.0,20,0,78.63,1,0.226,0.12177973600524808,22313
18292.0,19,0,94.47,1,0.341,0.17819209772800704,18847
18293.0,18,0,60.87,7,0.206,0.21342826957678995,15864
18294.0,17,0,82.79,9,0.401,0.2931059759373574,8165
18295.0,18,0,91.77,1,0.321,0.1678443409530203,19645
18296.0,18,184,53.31,1,0.166,0.2568096133136807,11829
18297.0,17,0,60.84,1,0.096,0.050056022845201914,24424
18298.0,18,151,56.76,10,0.332,0.37489256088592476,3174
18299.0,17,66,85.49,4,0.374,0.2392332429978929,13529
18300.0,17,634,64.48,9,0.696,0.9056187268404621,80
18301.0,17,436,53.45,10,0.5,0.6923393384446749,718
18302.0,18,0,54.67,2,0.07,0.06621212268888389,24109
18303.0,18,0,84.26,3,0.303,0.17423230668374567,19192
18304.0,18,0,79.04,1,0.229,0.12059563717943113,22355
18305.0,19,77,66.64,9,0.336,0.3104606490348071,6598
18306.0,19,0,95.71,4,0.404,0.2278382966073048,14573
18307.0,17,0,51.3,8,0.154,0.22575294732273174,14805
18308.0,20,0,61.65,10,0.266,0.2817937673348217,9247
18309.0,19,0,77.46,8,0.344,0.2641095318431063,11080
18310.0,18,190,97.5,2,0.509,0.3674997601992752,3429
18311.0,17,361,94.21,6,0.673,0.6183963740142243,908
18312.0,20,135,86.43,8,0.5,0.3769584781414525,3115
18313.0,19,417,73.99,3,0.509,0.613219316961684,916
18314.0,18,52,71.8,5,0.284,0.21357905323181792,15851
18315.0,17,144,85.47,10,0.536,0.4144207014031809,2090
18316.0,17,90,83.9,3,0.361,0.23806871579207697,13634
18317.0,18,0,69.76,9,0.306,0.2715457186980938,10338
18318.0,17,88,93.93,9,0.541,0.36739636882767535,3437
18319.0,17,0,90.54,2,0.33,0.17710693705083178,18943
18320.0,18,247,99.26,6,0.632,0.4892565082699785,1285
18321.0,17,0,69.77,2,0.179,0.10473386190212643,22944
18322.0,18,0,60.58,9,0.24,0.2587783318770425,11641
18323.0,20,171,60.11,3,0.243,0.2765209270847499,9820
18324.0,20,0,82.11,0,0.233,0.123916217935357,22184
18325.0,17,0,60.02,1,0.09,0.04731430952400636,24477
18326.0,19,133,86.97,4,0.43,0.3075491014354364,6840
18327.0,20,0,97.38,9,0.507,0.3206106874717942,5863
18328.0,19,75,51.37,1,0.078,0.10980045392337484,22731
18329.0,18,284,93.82,10,0.69,0.5693050745159589,1023
18330.0,18,174,61.46,1,0.218,0.2559718358073502,11918
18331.0,17,12,77.59,8,0.353,0.2692104451531129,10587
18332.0,18,124,63.34,9,0.343,0.3422749864594992,4437
18333.0,20,86,65.25,5,0.259,0.2283740845014367,14525
18334.0,19,0,91.2,0,0.299,0.15648440764327307,20377
18335.0,18,0,64.56,3,0.16,0.11557370143560361,22522
18336.0,17,10,91.78,6,0.419,0.25876661410979246,11642
18337.0,20,0,65.91,5,0.206,0.17346671194475471,19234
18338.0,17,160,61.57,7,0.318,0.3358455818517417,4832
18339.0,19,94,87.95,10,0.52,0.3778209623969534,3087
18340.0,18,0,64.91,5,0.199,0.16982783413939637,19502
18341.0,18,174,51.23,4,0.198,0.2805091162668075,9388
18342.0,17,307,61.92,8,0.438,0.5255440940256003,1155
18343.0,18,0,90.62,8,0.44,0.2893712574438473,8501
18344.0,19,616,80.98,6,0.73101,0.8686641711036516,153
18345.0,18,0,70.11,3,0.2,0.13049349027737578,21858
18346.0,17,0,76.24,6,0.299,0.2176188090170546,15504
18347.0,18,0,59.42,7,0.195,0.2113246044189012,16040
18348.0,17,133,63.19,3,0.239,0.23288051942572727,14099
18349.0,18,155,54.22,4,0.207,0.26153861760661756,11342
18350.0,20,0,63.96,2,0.137,0.09090507408551825,23463
18351.0,20,0,63.01,6,0.203,0.1934108011034872,17552
18352.0,20,441,71.84,10,0.637,0.7335040091059823,580
18353.0,17,0,82.24,8,0.379,0.27264937400054795,10206
18354.0,18,0,78.31,3,0.26,0.1554605338416221,20453
18355.0,17,0,87.94,6,0.384,0.24467463222675542,13065
18356.0,18,0,63.42,7,0.224,0.2171481221421255,15549
18357.0,19,36,58.8,7,0.215,0.22695919996529887,14676
18358.0,20,0,84.59,10,0.432,0.31528754209995236,6263
18359.0,18,351,53.75,2,0.299,0.4832885788037198,1320
18360.0,17,0,54.99,10,0.217,0.2732297611673102,10139
18361.0,18,70,87.05,6,0.425,0.28564650654072266,8855
18362.0,18,37,92.45,9,0.496,0.33033147804703017,5160
18363.0,19,0,52.23,9,0.179,0.24977807837450156,12587
18364.0,17,117,64.68,9,0.348,0.33816922333140026,4670
18365.0,19,0,69.7,9,0.306,0.2718636082153696,10295
18366.0,18,0,69.26,1,0.158,0.08254176102944241,23670
18367.0,19,0,95.11,6,0.436,0.2624945328453813,11254
18368.0,20,0,62.88,4,0.166,0.14142663693885543,21312
18369.0,17,133,99.41,6,0.557,0.36888391532980497,3366
18370.0,20,26,65.44,10,0.311,0.2983122237207642,7715
18371.0,17,182,52.55,3,0.195,0.27680617969519744,9789
18372.0,20,78,66.91,2,0.211,0.16135681506056268,20054
18373.0,18,95,74.27,8,0.385,0.31736388367678225,6113
18374.0,19,152,82.19,3,0.39,0.30077093490424317,7481
18375.0,20,40,82.12,5,0.35,0.23237299046128643,14144
18376.0,19,59,64.28,9,0.306,0.294322250816794,8045
18377.0,18,34,98.0,8,0.516,0.3223156984672669,5717
18378.0,20,158,52.78,1,0.144,0.222798062649388,15046
18379.0,18,45,79.63,7,0.372,0.27098565135313424,10387
18380.0,19,136,80.64,1,0.332,0.25111249240257594,12434
18381.0,19,0,66.63,6,0.229,0.19878259672055423,17142
18382.0,18,46,88.17,0,0.308,0.1721463099361957,19328
18383.0,17,1,63.54,0,0.099,0.04428290923236348,24544
18384.0,18,0,61.71,2,0.121,0.08058785187368135,23723
18385.0,20,89,83.03,5,0.39,0.27301793369293414,10164
18386.0,19,187,78.83,10,0.516,0.4445152168075178,1621
18387.0,19,28,86.99,3,0.341,0.19798410009870215,17197
18388.0,18,0,75.24,7,0.31,0.23816959990542969,13623
18389.0,19,105,52.03,10,0.267,0.33012070533307186,5172
18390.0,18,100,68.81,0,0.203,0.16563125482810762,19788
18391.0,17,130,75.93,8,0.421,0.3511719928759105,4082
18392.0,17,87,95.93,5,0.482,0.30297025928062843,7259
18393.0,18,186,70.42,2,0.309,0.30077303584549003,7480
18394.0,19,0,51.44,1,0.04199,0.037914656336880175,24668
18395.0,18,0,96.04,9,0.497,0.31742388342528854,6106
18396.0,17,0,93.52,2,0.352,0.18735424180678859,18020
18397.0,18,109,79.49,3,0.342,0.24533880841602462,13005
18398.0,18,14,79.28,1,0.24,0.1280339245746675,21968
18399.0,19,0,98.19,3,0.404,0.2185337100315663,15411
18400.0,18,37,57.51,8,0.224,0.24890232459105016,12669
18401.0,18,177,85.7,6,0.487,0.38464900302731375,2866
18402.0,17,68,59.06,1,0.129,0.11065867513185781,22694
18403.0,19,0,51.56,5,0.102,0.15128251526766487,20764
18404.0,20,136,56.57,4,0.211,0.2438252975324662,13141
18405.0,19,0,56.29,5,0.136,0.15635665848026764,20384
18406.0,18,185,50.58,6,0.237,0.327732689980956,5294
18407.0,18,0,79.51,6,0.323,0.22518860793583517,14855
18408.0,18,0,85.14,6,0.364,0.2382858261906123,13612
18409.0,17,0,89.78,8,0.434,0.2875448426787963,8672
18410.0,17,0,61.03,6,0.189,0.1886155615309821,17907
18411.0,20,51,70.16,6,0.289,0.23362933151584037,14017
18412.0,20,0,66.4,1,0.137,0.07646204848209874,23821
18413.0,20,30,70.19,8,0.312,0.2661286883738878,10891
18414.0,19,17,98.28,5,0.452,0.2609389091488096,11402
18415.0,20,0,70.52,6,0.257,0.20700956641016754,16422
18416.0,18,140,72.24,0,0.255,0.224602692706103,14911
18417.0,18,198,92.66,8,0.588,0.45075112937741046,1558
18418.0,17,0,75.94,1,0.206,0.10799896401462689,22797
18419.0,17,97,71.49,0,0.221,0.16883376987152263,19577
18420.0,19,187,57.91,4,0.256,0.30801422049600446,6798
18421.0,17,100,85.79,6,0.436,0.30739150730678033,6854
18422.0,20,144,84.37,5,0.437,0.33033238467954396,5159
18423.0,20,48,94.8,7,0.484,0.30741411477702313,6852
18424.0,18,384,78.21,9,0.626,0.661073794026422,803
18425.0,19,26,56.73,1,0.084,0.05895687755597438,24292
18426.0,17,118,91.78,6,0.491,0.337544228620334,4706
18427.0,18,51,54.4,10,0.247,0.2964953372028236,7875
18428.0,17,0,65.78,2,0.15,0.09175306347114894,23441
18429.0,17,98,79.76,0,0.282,0.19398981120615083,17512
18430.0,17,0,76.04,2,0.225,0.12652334495946718,22031
18431.0,20,0,84.18,0,0.248,0.1317358797147907,21794
18432.0,19,59,78.95,8,0.395,0.2998028654928458,7573
18433.0,20,0,78.45,0,0.206,0.1097420777535339,22733
18434.0,20,172,79.02,0,0.326,0.28165055500552116,9265
18435.0,20,154,66.37,8,0.367,0.3577666709973215,3815
18436.0,20,0,95.52,7,0.457,0.2821265505810033,9213
18437.0,17,148,64.87,10,0.389,0.3842350418957582,2884
18438.0,20,141,72.78,1,0.278,0.23802598068652575,13637
18439.0,19,13,95.35,1,0.356,0.18737909944046396,18017
18440.0,17,74,54.89,9,0.248,0.29027072593963965,8412
18441.0,17,235,75.83,0,0.345,0.3523844973241749,4028
18442.0,20,30,60.39,4,0.168,0.15003785239041728,20855
18443.0,20,144,88.46,10,0.557,0.42004621548234894,1994
18444.0,18,136,71.7,6,0.358,0.311058827191115,6550
18445.0,17,197,95.64,2,0.5,0.37095672578763184,3308
18446.0,18,634,68.78,9,0.73101,0.9185559021331002,61
18447.0,17,0,96.83,0,0.34,0.17583941935191605,19053
18448.0,19,0,71.13,3,0.207,0.13426256052829086,21669
18449.0,18,151,99.53,10,0.645,0.44417273997916423,1627
18450.0,17,0,63.44,5,0.188,0.16670831943954909,19718
18451.0,20,167,75.59,10,0.479,0.4200085711742695,1995
18452.0,20,0,79.5,2,0.25,0.14128098406973563,21318
18453.0,20,0,89.31,0,0.285,0.1506868862174638,20813
18454.0,20,357,55.01,4,0.349,0.5214159285552492,1174
18455.0,17,56,85.58,4,0.368,0.23158172593633952,14220
18456.0,20,0,68.56,7,0.261,0.22674866605688263,14699
18457.0,20,153,69.28,10,0.424,0.39662280426286944,2509
18458.0,20,0,56.54,4,0.12,0.13067712485477978,21851
18459.0,18,285,59.49,1,0.278,0.39789499568649656,2483
18460.0,18,144,81.58,0,0.326,0.25274762064525147,12241
18461.0,20,0,51.61,4,0.084,0.1252959643252922,22102
18462.0,17,213,50.44,3,0.199,0.31383146597375644,6367
18463.0,19,0,95.64,4,0.404,0.22778681032537618,14586
18464.0,20,142,50.44,6,0.204,0.28001413059962627,9442
18465.0,20,233,56.79,9,0.369,0.4434837141005338,1632
18466.0,19,189,74.93,0,0.308,0.2932827366860085,8145
18467.0,20,0,61.02,3,0.134,0.11044633834714157,22704
18468.0,20,181,70.24,6,0.377,0.3583481087461785,3793
18469.0,20,123,81.64,9,0.475,0.37389601730659844,3209
18470.0,17,195,63.71,9,0.394,0.4121702524386088,2140
18471.0,17,372,55.48,6,0.399,0.5691089530944603,1024
18472.0,18,194,58.28,3,0.245,0.3018098845073049,7387
18473.0,18,0,55.94,2,0.079,0.06798430548701308,24066
18474.0,18,148,75.39,7,0.411,0.34970283791737455,4142
18475.0,17,123,55.0,1,0.137,0.17684057531751501,18973
18476.0,19,177,69.59,5,0.352,0.3346817656005582,4901
18477.0,17,0,57.85,5,0.147,0.15741327978225805,20318
18478.0,20,188,99.53,6,0.595,0.425283097131451,1897
18479.0,19,125,92.61,6,0.502,0.34661267472785684,4270
18480.0,20,0,89.51,6,0.395,0.24952131470585612,12612
18481.0,17,0,85.78,0,0.259,0.13489262084897718,21644
18482.0,18,0,97.27,5,0.434,0.24957513059379197,12607
18483.0,20,58,62.51,3,0.184,0.15056975636963724,20821
18484.0,18,0,95.98,7,0.46,0.2822578549240292,9200
18485.0,19,0,72.96,5,0.257,0.18764573865300685,17989
18486.0,17,3,55.83,6,0.153,0.18228342386946378,18447
18487.0,20,0,78.29,1,0.223,0.12031772210042888,22362
18488.0,18,0,88.12,5,0.367,0.2252400338345475,14850
18489.0,20,37,86.76,7,0.418,0.2824247312318316,9181
18490.0,18,52,70.71,2,0.221,0.14334803807222288,21210
18491.0,17,0,72.15,7,0.287,0.23192331841034758,14183
18492.0,19,0,83.52,9,0.406,0.29479877985476444,8010
18493.0,18,0,67.92,9,0.293,0.26883818081983657,10630
18494.0,18,170,91.03,2,0.448,0.32910542069908744,5221
18495.0,20,0,70.32,4,0.22,0.15815645773024242,20270
18496.0,18,0,60.5,1,0.094,0.05005624083740126,24423
18497.0,18,0,53.89,2,0.064,0.06528053012713284,24151
18498.0,19,0,58.03,7,0.185,0.20998543879761833,16149
18499.0,17,0,78.35,9,0.369,0.2854330683100671,8878
18500.0,20,166,56.29,1,0.175,0.23827466260420715,13614
18501.0,17,100,69.37,6,0.316,0.27024115211302263,10473
18502.0,17,363,72.42,2,0.443,0.5296942004020294,1143
18503.0,17,151,55.99,4,0.217,0.2592336517293093,11593
18504.0,18,0,74.98,9,0.344,0.27985106076571115,9461
18505.0,19,0,87.42,7,0.398,0.2638164630071541,11111
18506.0,19,0,84.58,4,0.323,0.1957089229895273,17369
18507.0,20,296,55.81,6,0.35,0.4737968860695016,1381
18508.0,20,118,69.74,7,0.349,0.30968767745026976,6663
18509.0,18,43,60.62,5,0.196,0.1829741038351181,18398
18510.0,20,0,51.2,4,0.081,0.12498278125481087,22129
18511.0,17,101,87.64,4,0.413,0.2763217030589313,9835
18512.0,17,0,91.36,7,0.427,0.2720006588070716,10274
18513.0,18,0,63.51,1,0.116,0.0605921538373636,24258
18514.0,19,141,62.16,9,0.346,0.3561038036167606,3880
18515.0,17,0,65.54,7,0.239,0.22025987782890405,15264
18516.0,20,140,83.04,5,0.424,0.3228399702839753,5675
18517.0,18,83,98.27,2,0.442,0.2594617799004443,11568
18518.0,18,29,80.46,6,0.349,0.24172708894471617,13309
18519.0,19,0,99.53,4,0.433,0.23910448079765034,13537
18520.0,18,14,69.1,0,0.148,0.07522452425321541,23852
18521.0,18,134,54.5,4,0.195,0.23675066782394755,13731
18522.0,20,0,80.72,2,0.259,0.14552659830125667,21097
18523.0,18,0,65.48,8,0.257,0.2434674022780616,13168
18524.0,17,0,88.18,6,0.386,0.24531427835455102,13007
18525.0,19,73,66.07,2,0.202,0.15229199385547207,20671
18526.0,19,0,74.7,0,0.179,0.09297464506532108,23404
18527.0,17,634,71.03,4,0.693,0.8150480591840001,301
18528.0,20,139,87.38,5,0.455,0.33199474046234995,5071
18529.0,18,99,94.1,6,0.495,0.32609391044959024,5396
18530.0,17,0,58.19,8,0.204,0.23320156577982232,14058
18531.0,17,162,99.53,2,0.506,0.34145587278696693,4473
18532.0,19,6,82.42,10,0.421,0.31423292577252865,6341
18533.0,17,173,89.35,3,0.456,0.34179663028831986,4453
18534.0,18,0,57.42,7,0.181,0.20878289377775774,16252
18535.0,19,61,64.66,0,0.147,0.10741731639824663,22830
18536.0,20,0,99.53,10,0.542,0.3407406746918667,4503
18537.0,18,198,71.48,8,0.434,0.41277894975345614,2125
18538.0,20,0,56.63,9,0.211,0.2549190331788722,12027
18539.0,18,162,65.04,6,0.327,0.32593189222475816,5407
18540.0,20,165,97.57,4,0.529,0.36783176751479435,3410
18541.0,18,0,59.0,9,0.228,0.2567473142310139,11839
18542.0,17,0,81.66,7,0.357,0.2511448657009511,12429
18543.0,19,161,82.17,0,0.342,0.2751656238338419,9952
18544.0,20,185,69.68,4,0.34,0.3284750934120729,5259
18545.0,20,44,80.75,1,0.271,0.1566737961433835,20365
18546.0,20,174,75.28,1,0.318,0.28521909079335994,8911
18547.0,17,129,98.29,6,0.546,0.3626116694144216,3613
18548.0,19,0,88.21,2,0.313,0.16999804960372764,19493
18549.0,19,0,92.24,3,0.361,0.20011964192492152,17025
18550.0,19,141,53.38,6,0.228,0.2831212331146148,9107
18551.0,17,0,70.63,0,0.149,0.07393227898218552,23888
18552.0,17,0,77.1,4,0.269,0.17381389008889395,19212
18553.0,19,81,73.81,5,0.318,0.2424614818431915,13254
18554.0,20,0,71.17,5,0.244,0.18452594194245886,18276
18555.0,17,0,97.39,7,0.471,0.2853998867488866,8887
18556.0,17,5,84.15,4,0.323,0.19578534023429253,17359
18557.0,18,193,88.1,10,0.588,0.4651124919671561,1423
18558.0,18,0,77.1,3,0.251,0.15161373542123618,20737
18559.0,20,171,80.58,0,0.337,0.28412129067492525,9015
18560.0,20,0,95.28,1,0.346,0.18168775654489486,18511
18561.0,19,0,92.76,0,0.31,0.16203953616019343,20019
18562.0,20,47,58.3,2,0.128,0.10777311743087861,22815
18563.0,17,0,82.12,0,0.233,0.12091290041509954,22344
18564.0,20,0,84.27,5,0.339,0.2164073180507701,15612
18565.0,18,0,51.71,9,0.175,0.24889180304288233,12670
18566.0,18,114,80.21,1,0.314,0.22367140952184109,14971
18567.0,17,435,91.35,8,0.73101,0.7294730346258448,603
18568.0,17,0,62.01,7,0.214,0.21484442257790046,15746
18569.0,17,559,65.02,9,0.648,0.855194968517659,173
18570.0,18,0,93.15,6,0.422,0.2574465500894653,11767
18571.0,17,0,81.16,4,0.298,0.18506977104212446,18231
18572.0,17,0,98.21,3,0.404,0.21787461316901785,15474
18573.0,19,0,95.96,0,0.333,0.17339681846789967,19239
18574.0,20,91,51.63,7,0.2,0.25557779009068704,11962
18575.0,17,129,63.91,6,0.296,0.28779948319888776,8646
18576.0,19,0,59.44,1,0.086,0.04968649207544419,24432
18577.0,20,114,60.05,6,0.258,0.2669868690186653,10801
18578.0,18,0,86.32,0,0.263,0.13730217740947548,21530
18579.0,17,0,81.34,3,0.282,0.16474504379763075,19841
18580.0,17,0,83.15,8,0.385,0.27427737522071777,10032
18581.0,20,0,90.47,7,0.42,0.2709546412651764,10390
18582.0,18,45,56.57,7,0.205,0.22842445255604785,14524
18583.0,17,0,67.18,8,0.27,0.24603151777802357,12947
18584.0,20,0,68.1,1,0.149,0.08242053391461124,23677
18585.0,20,232,56.04,2,0.236,0.3359512384619105,4826
18586.0,19,0,91.76,4,0.375,0.2163730937490164,15616
18587.0,17,325,92.0,6,0.632,0.5710116446033565,1014
18588.0,17,48,89.27,2,0.353,0.20155780066670226,16915
18589.0,17,105,56.96,8,0.266,0.2954977901003336,7955
18590.0,17,159,65.53,5,0.31,0.3046305771484972,7103
18591.0,19,0,61.42,10,0.264,0.28100558252739216,9336
18592.0,18,138,95.03,1,0.438,0.2920192827731863,8245
18593.0,20,190,76.47,2,0.356,0.3200534844820225,5908
18594.0,17,16,58.65,10,0.255,0.2838393722619163,9041
18595.0,19,319,59.93,1,0.305,0.4418673316758041,1651
18596.0,20,0,63.37,4,0.169,0.14228942187183988,21262
18597.0,17,0,85.4,7,0.384,0.2590664538324585,11609
18598.0,19,89,76.59,0,0.253,0.17534322001079342,19103
18599.0,19,0,90.26,6,0.401,0.250857329973055,12461
18600.0,17,0,79.43,9,0.377,0.28731427341891025,8693
18601.0,18,110,73.58,7,0.372,0.30910246953299747,6711
18602.0,20,48,78.69,10,0.422,0.3309711791753937,5122
18603.0,20,121,91.64,2,0.42,0.2779225460765632,9679
18604.0,18,141,85.38,7,0.478,0.3628961465496482,3601
18605.0,17,13,74.57,8,0.332,0.2641500965879743,11072
18606.0,17,92,89.33,0,0.347,0.2171063936767103,15559
18607.0,20,0,56.35,2,0.082,0.07389238960900041,23892
18608.0,19,176,50.44,10,0.3,0.3892343319338915,2718
18609.0,18,0,82.59,6,0.345,0.23218356473812354,14157
18610.0,17,0,95.62,4,0.403,0.22683144408870742,14687
18611.0,20,0,61.31,10,0.263,0.2813029495063345,9296
18612.0,18,0,62.33,9,0.252,0.2609314582106918,11403
18613.0,19,140,94.58,10,0.599,0.4263889108347458,1877
18614.0,20,0,80.54,4,0.294,0.1852841501215899,18216
18615.0,19,90,86.11,1,0.34,0.21580785898911425,15671
18616.0,20,0,74.33,1,0.194,0.10538912731962487,22913
18617.0,19,158,97.79,5,0.544,0.3752743202697642,3166
18618.0,18,253,80.99,3,0.449,0.42119939277074725,1973
18619.0,20,153,53.61,5,0.22,0.2779354181064354,9677
18620.0,19,0,53.27,10,0.205,0.2720351650111687,10269
18621.0,20,199,81.48,2,0.398,0.3422601944403893,4438
18622.0,17,0,68.23,0,0.132,0.0639363265195019,24196
18623.0,19,634,58.72,1,0.529,0.7302064378904154,600
18624.0,19,0,66.22,6,0.226,0.19802981954711674,17189
18625.0,17,0,98.44,5,0.442,0.2523414217887209,12285
18626.0,18,0,63.44,8,0.242,0.24041487147469073,13411
18627.0,20,36,91.17,9,0.486,0.32798910246294477,5286
18628.0,19,0,67.05,2,0.16,0.09789355344072348,23191
18629.0,20,19,55.44,10,0.233,0.28230908816623157,9199
18630.0,17,41,63.28,4,0.196,0.16068910073888776,20105
18631.0,17,0,63.08,0,0.095,0.0420015006775173,24600
18632.0,20,16,96.86,9,0.514,0.32760742276602206,5305
18633.0,18,183,56.89,8,0.318,0.371368973735376,3295
18634.0,20,46,63.97,3,0.186,0.1434736954245114,21202
18635.0,20,0,76.2,6,0.299,0.2190302086607318,15372
18636.0,18,0,60.19,5,0.164,0.16125935284892418,20062
18637.0,20,0,69.53,5,0.232,0.18089967632035106,18580
18638.0,20,0,57.67,9,0.219,0.25616673150607616,11902
18639.0,17,0,79.52,5,0.305,0.20289330005743125,16782
18640.0,17,119,66.67,6,0.31,0.2831787022548069,9094
18641.0,17,90,78.89,4,0.343,0.24249172081253495,13252
18642.0,19,0,58.2,5,0.15,0.15900354589329596,20210
18643.0,17,0,91.34,3,0.354,0.1963681450312782,17311
18644.0,18,0,79.85,4,0.289,0.18175411763717586,18503
18645.0,18,52,55.45,1,0.092,0.08379079772115952,23637
18646.0,17,359,72.59,7,0.532,0.5971339757247429,947
18647.0,18,0,96.88,7,0.467,0.2843631348972797,9001
18648.0,19,144,69.69,10,0.421,0.3887097031004557,2727
18649.0,20,179,90.77,5,0.507,0.38271342013065035,2940
18650.0,18,158,65.69,3,0.274,0.26940986203709666,10562
18651.0,19,197,55.81,6,0.283,0.35043540950169677,4110
18652.0,19,0,91.98,4,0.377,0.21712714279548614,15553
18653.0,18,84,51.78,2,0.105,0.1354396913964241,21616
18654.0,19,67,96.96,2,0.422,0.24242746335558413,13257
18655.0,20,146,94.72,1,0.441,0.3007850857297984,7477
18656.0,17,0,90.29,3,0.347,0.193243380501477,17563
18657.0,19,634,56.81,8,0.655,0.8774380326113895,127
18658.0,17,24,90.68,1,0.329,0.17593098721516356,19048
18659.0,20,0,96.12,10,0.516,0.3346888652860957,4900
18660.0,19,0,52.64,2,0.055,0.06637421016324088,24101
18661.0,17,0,93.24,4,0.386,0.22004288738053587,15281
18662.0,19,76,94.12,10,0.553,0.37546841734321085,3158
18663.0,18,13,54.77,0,0.043,0.02306105562024075,24872
18664.0,17,36,80.92,10,0.43,0.32677742355857203,5353
18665.0,20,0,90.84,10,0.478,0.32579779678475335,5418
